,max,min,val_of_30day,max_after_30day,target,length
0,224.0,185.0,207.0,221.0,1.0,65.0
1,1125.0,940.0,1040.0,1050.0,1.00961538462,43.0
2,809.0,645.0,766.0,809.0,1.05613577023,76.0
3,159.0,141.0,143.0,143.0,1.0,31.0
4,1059.0,894.0,959.0,1059.0,1.0,53.0
5,746.1,677.5,728.8,735.6,1.00933040615,37.0
6,1730.0,1013.33,1146.67,1730.0,1.50871654443,106.0
7,1365.0,1243.0,1247.0,1247.0,1.0,31.0
8,1563.0,1308.0,1450.0,1563.0,1.0,45.0
9,1456.0,1236.5,1398.5,1456.0,1.04111548087,46.0
10,805.0,609.0,784.0,784.0,1.0,44.0
11,3970.0,3160.0,3730.0,3970.0,1.06434316354,64.0
12,816.0,684.0,780.0,816.0,1.0,57.0
13,153.0,101.0,133.0,153.0,1.0,88.0
14,3820.0,2575.0,3230.0,3820.0,1.1826625387,88.0
15,1403.0,1243.5,1367.5,1376.0,1.00621572212,37.0
16,539.0,439.0,485.0,539.0,1.11134020619,52.0
17,2942.0,2514.0,2897.5,2923.0,1.00880069025,55.0
18,1695.0,1521.0,1658.0,1658.0,1.0,40.0
19,1193.0,790.0,1149.0,1149.0,1.0,42.0
20,1388.0,1259.0,1364.0,1364.0,1.0,33.0
21,848.0,693.0,818.0,848.0,1.0,44.0
22,2960.0,2545.0,2710.0,2710.0,1.0,33.0
23,2721.0,1713.0,1941.5,2721.0,1.40149369045,140.0
24,1940.0,1550.0,1920.0,1940.0,1.01041666667,56.0
25,2565.0,1518.0,1730.0,2565.0,1.0,159.0
26,2045.0,1356.0,1656.0,2045.0,1.0,82.0
27,27795.0,20020.0,27185.0,27685.0,1.0,60.0
28,1680.0,1448.0,1590.0,1680.0,1.0,52.0
29,3340.0,2928.0,3155.0,3275.0,1.03803486529,39.0
30,2281.0,2070.0,2231.0,2281.0,1.02241147468,50.0
31,4390.0,3770.0,4180.0,4390.0,1.05023923445,71.0
32,5020.0,3215.0,4260.0,5020.0,1.0,90.0
33,437.0,383.0,413.0,437.0,1.05811138015,77.0
34,1078.0,802.0,960.0,1078.0,1.0,75.0
35,4550.0,4134.0,4299.0,4299.0,1.0,32.0
36,559.0,423.0,479.0,559.0,1.0,87.0
37,1214.0,1057.0,1144.0,1144.0,1.0,32.0
38,1920.0,1762.5,1822.5,1920.0,1.05349794239,48.0
39,828.0,584.0,771.0,828.0,1.0,54.0
40,1390.0,1146.0,1196.0,1390.0,1.16220735786,69.0
41,4185.0,3760.0,3825.0,4185.0,1.0,69.0
42,519.0,389.0,442.0,519.0,1.0,64.0
43,2190.0,1233.0,1633.0,2190.0,1.34109001837,101.0
44,255.0,168.0,191.0,255.0,1.0,71.0
45,958.0,871.0,891.0,891.0,1.0,32.0
46,2469.0,2188.0,2423.0,2423.0,1.0,33.0
47,384.0,278.4,322.0,384.0,1.19254658385,88.0
48,1562.0,1275.0,1407.0,1562.0,1.11016346837,70.0
49,235.0,201.0,213.0,235.0,1.0,41.0
50,153.0,123.0,153.0,153.0,1.0,57.0
51,447.0,362.0,362.0,362.0,1.0,31.0
52,7560.0,6160.0,6890.0,6890.0,1.0,32.0
53,798.4,607.4,697.2,798.4,1.14515203672,75.0
54,446.0,317.0,350.0,446.0,1.0,92.0
55,2230.0,1690.0,2230.0,2230.0,1.0,49.0
56,464.0,395.0,445.0,464.0,1.04269662921,49.0
57,8195.0,7497.0,8077.0,8111.0,1.00420948372,40.0
58,2357.5,1950.5,2241.0,2331.5,1.04038375725,48.0
59,426.0,353.0,403.0,414.0,1.0,48.0
60,145.0,107.0,128.0,145.0,1.1328125,64.0
61,641.0,428.0,527.0,641.0,1.21631878558,83.0
62,348.0,320.0,346.0,346.0,1.0,38.0
63,2615.0,2264.0,2435.0,2436.0,1.00041067762,35.0
64,1400.0,950.0,1155.0,1400.0,1.0,77.0
65,7827.0,7387.0,7692.0,7704.0,1.0,37.0
66,684.0,584.0,608.0,684.0,1.125,64.0
67,1089.0,992.0,1019.0,1019.0,1.0,32.0
68,1096.0,705.0,1096.0,1096.0,1.0,47.0
69,4795.0,3610.0,4030.0,4795.0,1.0,57.0
70,488.0,446.0,466.0,466.0,1.0,33.0
71,1638.0,1301.5,1532.0,1612.0,1.05221932115,51.0
72,853.0,660.0,770.0,853.0,1.10779220779,75.0
73,1684.0,1385.0,1545.0,1684.0,1.0,63.0
74,196.0,93.0,108.0,196.0,1.0,111.0
75,217.0,189.0,212.0,217.0,1.0,56.0
76,289.0,161.0,234.0,289.0,1.0,75.0
77,1532.0,1386.0,1471.0,1471.0,1.0,38.0
78,1424.0,1224.0,1336.0,1336.0,1.0,32.0
79,1325.0,1166.25,1243.75,1243.75,1.0,35.0
80,994.0,831.0,961.0,994.0,1.0,56.0
81,1966.0,1484.0,1710.0,1966.0,1.14970760234,70.0
82,1401.0,1090.0,1262.0,1262.0,1.0,38.0
83,1397.0,1298.0,1371.0,1397.0,1.01896425966,49.0
84,459.0,403.0,427.0,459.0,1.0,48.0
85,1052.0,872.0,923.0,935.0,1.01300108342,34.0
86,158.0,138.0,147.0,158.0,1.0,70.0
87,161.0,115.0,137.0,159.0,1.0,53.0
88,1253.0,857.0,1024.0,1253.0,1.0,66.0
89,792.0,454.0,578.0,792.0,1.0,118.0
90,5620.0,4475.0,5260.0,5620.0,1.06844106464,66.0
91,425.0,307.0,419.0,425.0,1.0,38.0
92,1137.0,693.0,854.0,1137.0,1.0,85.0
93,679.0,509.0,585.0,679.0,1.0,46.0
94,548.0,493.0,509.0,518.0,1.0,37.0
95,237.0,195.0,223.0,227.0,1.01793721973,35.0
96,389.0,342.0,381.0,389.0,1.02099737533,41.0
97,290.6,245.0,285.3,290.6,1.01857693656,49.0
98,369.0,301.0,350.0,369.0,1.0,71.0
99,698.4,608.0,665.6,676.4,1.01622596154,43.0
100,4310.0,3780.0,4145.0,4310.0,1.03980699638,52.0
101,2046.0,1811.0,2007.0,2007.0,1.0,36.0
102,748.0,604.0,646.0,748.0,1.15789473684,46.0
103,1219.0,1108.0,1114.0,1114.0,1.0,31.0
104,533.0,480.0,504.0,506.0,1.00396825397,33.0
105,3204.0,2865.0,2982.0,3080.0,1.03286384977,36.0
106,2919.0,2594.0,2759.0,2766.0,1.0,35.0
107,301.0,268.0,289.0,292.0,1.0,41.0
108,3040.0,2575.0,2946.0,2994.0,1.01629327902,50.0
109,3990.0,2800.0,3680.0,3700.0,1.00543478261,47.0
110,4270.0,2822.0,3575.0,4270.0,1.0,78.0
111,1366.0,927.0,1281.0,1366.0,1.06635441062,71.0
112,5200.0,4476.0,5088.0,5200.0,1.02201257862,53.0
113,1020.0,895.0,955.0,975.0,1.0,38.0
114,1510.0,1144.0,1347.0,1389.0,1.03118040089,45.0
115,3950.0,3370.0,3690.0,3710.0,1.0054200542,37.0
116,1373.0,982.0,1198.0,1373.0,1.0,66.0
117,1300.0,1120.0,1150.0,1300.0,1.13043478261,62.0
118,631.0,585.2,613.0,613.0,1.0,32.0
119,3040.0,2395.0,2590.0,3040.0,1.17374517375,59.0
120,7253.0,5901.0,6868.0,7253.0,1.0,55.0
121,1114.0,756.0,908.0,1114.0,1.2268722467,88.0
122,1615.0,1290.0,1385.0,1385.0,1.0,32.0
123,1064.46,951.24,1001.65,1056.2,1.05446014077,47.0
124,1591.0,1200.0,1327.0,1591.0,1.1989449887,74.0
125,909.0,754.0,802.0,802.0,1.0,31.0
126,2505.0,1879.0,2467.0,2477.0,1.00405350628,40.0
127,1270.0,1123.0,1160.0,1200.0,1.0,37.0
128,1226.0,800.0,942.0,1226.0,1.30148619958,87.0
129,6209.0,5585.0,6170.0,6170.0,1.0,54.0
130,224.0,197.0,214.0,224.0,1.0,55.0
131,1634.0,1443.0,1581.0,1634.0,1.0,59.0
132,906.0,807.0,867.0,890.0,1.02652825836,37.0
133,1729.0,1511.0,1552.0,1729.0,1.11404639175,58.0
134,844.0,730.0,776.0,844.0,1.08762886598,62.0
135,2070.0,1750.0,2042.0,2057.0,1.0,44.0
136,202.0,181.0,194.0,199.0,1.0,38.0
137,2508.0,1979.0,2439.0,2508.0,1.0282902829,61.0
138,689.0,536.0,664.0,664.0,1.0,39.0
139,538.0,423.0,510.0,538.0,1.05490196078,59.0
140,2770.0,1930.0,2230.0,2770.0,1.24215246637,75.0
141,2175.0,1965.0,2110.0,2165.0,1.02606635071,41.0
142,577.0,466.0,518.0,577.0,1.0,67.0
143,672.0,518.0,644.0,644.0,1.0,44.0
144,590.0,540.0,567.0,580.0,1.0,48.0
145,864.0,795.0,842.0,854.0,1.0,39.0
146,2150.0,1960.0,2050.0,2050.0,1.0,35.0
147,1553.0,1107.0,1172.0,1553.0,1.0,108.0
148,782.0,578.0,685.0,782.0,1.0,76.0
149,1226.0,856.0,1038.0,1226.0,1.18111753372,81.0
150,3295.0,2348.0,2888.0,3295.0,1.14092797784,67.0
151,1862.0,1417.0,1675.0,1862.0,1.0,65.0
152,738.0,690.0,720.0,720.0,1.0,37.0
153,1101.0,991.0,1024.0,1064.0,1.0,41.0
154,127.0,81.0,103.0,127.0,1.0,75.0
155,1870.0,1230.0,1500.0,1870.0,1.24666666667,73.0
156,572.0,529.0,537.0,571.0,1.0,43.0
157,1302.0,944.0,1106.0,1302.0,1.17721518987,99.0
158,496.0,403.0,479.0,490.0,1.0,42.0
159,580.0,403.0,448.0,448.0,1.0,32.0
160,295.0,222.0,281.0,295.0,1.0,51.0
161,1461.0,1214.0,1308.0,1390.0,1.0,42.0
162,2847.0,2273.0,2701.0,2847.0,1.0,48.0
163,6662.0,5555.0,6372.0,6662.0,1.0,42.0
164,924.0,698.0,744.0,924.0,1.24193548387,91.0
165,1524.0,1322.0,1378.0,1524.0,1.10595065312,81.0
166,555.0,517.0,555.0,555.0,1.0,34.0
167,2841.0,2395.0,2498.0,2498.0,1.0,33.0
168,1562.5,1418.0,1437.5,1437.5,1.0,31.0
169,2525.0,1955.0,2375.0,2525.0,1.06315789474,49.0
170,731.0,581.0,713.0,731.0,1.0,48.0
171,3905.0,3310.0,3770.0,3905.0,1.03580901857,47.0
172,2250.0,1395.0,2225.0,2250.0,1.01123595506,45.0
173,619.0,559.0,595.0,595.0,1.0,37.0
174,518.0,448.0,468.0,484.0,1.0,41.0
175,2593.0,2310.0,2310.0,2310.0,1.0,31.0
176,1060.0,983.0,1033.0,1060.0,1.0261374637,40.0
177,237.0,128.0,181.0,237.0,1.0,67.0
178,785.0,666.0,769.0,774.0,1.0,40.0
179,1115.0,1031.0,1110.0,1110.0,1.0,44.0
180,399.0,347.0,393.0,399.0,1.01526717557,59.0
181,1998.0,1773.0,1982.0,1987.0,1.00252270434,43.0
182,491.0,436.1,456.1,491.0,1.07651830739,58.0
183,876.0,723.6,851.0,876.0,1.02937720329,47.0
184,377.0,308.0,343.0,377.0,1.0,53.0
185,1179.0,1048.0,1143.0,1143.0,1.0,33.0
186,289.0,260.0,276.0,276.0,1.0,33.0
187,513.0,411.0,509.0,512.0,1.0,53.0
188,915.0,736.0,809.0,845.0,1.0,43.0
189,8551.0,7633.0,8549.0,8549.0,1.0,39.0
190,3090.0,2733.0,2935.0,3090.0,1.0528109029,61.0
191,397.0,135.0,257.0,324.0,1.0,55.0
192,1484.0,1370.0,1445.0,1445.0,1.0,37.0
193,937.0,761.0,933.0,933.0,1.0,39.0
194,3265.0,2999.0,3090.0,3090.0,1.0,33.0
195,193.0,137.0,183.0,193.0,1.0,57.0
196,6460.0,5820.0,6070.0,6070.0,1.0,33.0
197,871.0,538.0,687.0,871.0,1.0,111.0
198,561.0,466.0,511.0,554.0,1.0,43.0
199,650.6,527.8,617.8,617.8,1.0,44.0
200,1279.0,807.0,846.0,1279.0,1.0,122.0
201,3330.0,2867.0,3200.0,3300.0,1.03125,39.0
202,330.0,223.0,322.0,330.0,1.0,72.0
203,3300.0,2790.0,3220.0,3260.0,1.01242236025,52.0
204,277.5,244.5,274.7,274.7,1.0,42.0
205,144.0,108.0,123.0,125.0,1.0162601626,36.0
206,1072.0,920.0,1045.0,1072.0,1.02583732057,58.0
207,7150.0,3670.0,4325.0,7150.0,1.65317919075,139.0
208,842.0,770.0,782.0,831.0,1.0,39.0
209,1239.0,1079.0,1155.0,1239.0,1.0,50.0
210,658.0,577.2,624.1,626.3,1.00352507611,33.0
211,523.0,349.0,354.0,523.0,1.0,140.0
212,2115.0,1804.0,2100.0,2110.0,1.0,46.0
213,252.0,223.0,237.0,252.0,1.0,40.0
214,1334.0,1044.0,1167.0,1334.0,1.14310197087,87.0
215,1012.0,869.0,972.0,972.0,1.0,35.0
216,496.1,438.6,463.0,484.1,1.04557235421,37.0
217,1614.0,1484.0,1606.0,1614.0,1.00498132005,47.0
218,809.0,664.0,773.0,809.0,1.0,56.0
219,3730.0,3425.0,3620.0,3730.0,1.03038674033,53.0
220,3070.0,2517.0,2760.0,3015.0,1.0,51.0
221,2525.0,1680.0,1785.0,2525.0,1.41456582633,136.0
222,1471.0,1007.0,1444.0,1444.0,1.0,45.0
223,196.0,88.0,114.0,196.0,1.0,98.0
224,2319.0,1110.0,1187.0,2319.0,1.95366470093,166.0
225,522.0,447.0,488.0,488.0,1.0,33.0
226,2072.0,1398.0,1560.0,2072.0,1.32820512821,112.0
227,541.0,422.0,488.0,541.0,1.0,81.0
228,1779.0,1663.0,1718.0,1771.0,1.03084982538,33.0
229,822.0,639.0,822.0,822.0,1.0,39.0
230,972.0,804.0,962.0,972.0,1.0103950104,57.0
231,2801.0,2334.0,2708.0,2801.0,1.0,60.0
232,4955.0,4215.0,4675.0,4955.0,1.0,64.0
233,288.0,158.0,214.0,288.0,1.0,90.0
234,823.0,639.0,709.0,823.0,1.0,80.0
235,1182.0,882.0,1017.0,1182.0,1.0,69.0
236,1816.0,1554.0,1752.0,1804.0,1.0,48.0
237,802.0,667.7,773.4,774.6,1.00155159038,48.0
238,4069.5,3392.5,3925.0,3925.0,1.0,39.0
239,3208.0,2546.0,2802.5,3054.5,1.08991971454,42.0
240,1754.0,1379.0,1549.0,1754.0,1.13234344739,72.0
241,65.0,48.0,63.0,63.0,1.0,51.0
242,444.0,407.0,407.0,407.0,1.0,31.0
243,6560.0,5760.0,6070.0,6190.0,1.0,39.0
244,3220.0,2995.0,3150.0,3220.0,1.02222222222,55.0
245,5440.0,4830.0,5410.0,5410.0,1.0,46.0
246,3480.0,2860.0,3370.0,3480.0,1.03264094955,68.0
247,3730.0,3230.0,3520.0,3550.0,1.0,37.0
248,1005.0,299.0,361.0,1005.0,2.78393351801,153.0
249,695.0,484.0,559.0,695.0,1.0,97.0
250,2355.5,2130.0,2284.0,2313.5,1.01291593695,35.0
251,623.0,492.0,537.0,623.0,1.0,48.0
252,1545.5,1247.0,1432.0,1545.5,1.07925977654,43.0
253,3545.0,2963.0,3515.0,3545.0,1.00853485064,48.0
254,1860.0,1742.5,1832.5,1832.5,1.0,39.0
255,6200.0,5220.0,5610.0,6200.0,1.0,69.0
256,1773.0,1527.0,1692.0,1773.0,1.04787234043,52.0
257,263.0,230.0,249.0,263.0,1.0,46.0
258,546.0,493.0,531.0,546.0,1.0,56.0
259,992.0,628.0,866.0,992.0,1.0,67.0
260,2165.0,1595.0,2015.0,2165.0,1.07444168734,72.0
261,3140.0,2398.0,2989.0,3140.0,1.0,42.0
262,2350.0,1888.0,2242.0,2350.0,1.04817127565,63.0
263,1366.0,1195.0,1255.0,1366.0,1.08844621514,54.0
264,1266.0,824.0,1082.0,1266.0,1.0,68.0
265,269.0,113.0,139.0,269.0,1.0,136.0
266,2990.0,2763.0,2934.0,2990.0,1.01908657123,49.0
267,340.0,296.0,317.0,317.0,1.0,33.0
268,2843.0,2593.0,2593.0,2593.0,1.0,31.0
269,5060.0,4630.0,4720.0,4720.0,1.0,31.0
270,2031.0,1902.0,2012.0,2012.0,1.0,35.0
271,671.0,576.0,641.0,651.0,1.01560062402,39.0
272,4575.0,3845.0,4415.0,4415.0,1.0,38.0
273,281.0,237.0,260.0,281.0,1.0,51.0
274,7594.0,6189.0,7158.0,7594.0,1.0,53.0
275,1637.0,1400.0,1540.0,1637.0,1.06298701299,73.0
276,1608.0,1304.0,1550.0,1597.0,1.0,47.0
277,6231.0,5757.0,6012.0,6184.0,1.0,53.0
278,161.0,142.0,156.0,161.0,1.0,44.0
279,647.2,595.8,647.1,647.1,1.0,42.0
280,578.0,414.0,551.0,569.0,1.0,68.0
281,1532.0,1378.5,1512.5,1532.0,1.01289256198,47.0
282,1832.0,1435.0,1832.0,1832.0,1.0,45.0
283,4075.0,3926.0,3926.0,3926.0,1.0,31.0
284,109.0,63.0,81.0,109.0,1.0,70.0
285,1530.0,1370.0,1490.0,1530.0,1.02684563758,39.0
286,1090.0,829.0,1002.0,1090.0,1.0,60.0
287,849.0,316.0,366.0,849.0,2.0,184.0
288,1000.0,920.0,930.0,930.0,1.0,31.0
289,1439.0,536.0,673.0,1439.0,2.0,162.0
290,498.0,332.0,384.0,498.0,1.0,79.0
291,2091.0,1420.0,1602.0,2091.0,1.30524344569,86.0
292,5280.0,3650.0,3990.0,5280.0,1.32330827068,88.0
293,1553.0,1325.0,1492.0,1553.0,1.0408847185,53.0
294,559.0,383.0,468.0,559.0,1.19444444444,69.0
295,1862.0,1501.0,1733.0,1854.0,1.0,47.0
296,831.0,564.0,684.0,781.0,1.0,61.0
297,269.0,199.0,269.0,269.0,1.0,43.0
298,447.7,412.8,437.3,437.3,1.0,35.0
299,442.0,392.0,419.0,442.0,1.0,54.0
300,1652.5,1406.0,1635.0,1652.5,1.01070336391,56.0
301,3670.0,2780.0,3410.0,3410.0,1.0,39.0
302,2335.0,2039.0,2280.0,2285.0,1.00219298246,46.0
303,4030.0,3160.0,3600.0,4030.0,1.11944444444,63.0
304,1332.0,817.0,1157.0,1332.0,1.0,55.0
305,536.0,463.0,526.0,526.0,1.0,43.0
306,349.0,228.0,300.0,349.0,1.0,55.0
307,440.0,388.0,420.0,440.0,1.0,53.0
308,1933.0,1715.0,1875.0,1933.0,1.03093333333,73.0
309,5807.0,4941.5,5630.0,5807.0,1.03143872114,50.0
310,1130.0,844.0,964.0,1130.0,1.0,58.0
311,2305.0,1810.0,2150.0,2300.0,1.06976744186,51.0
312,474.0,425.0,461.0,461.0,1.0,37.0
313,318.0,297.0,306.0,306.0,1.0,35.0
314,310.0,270.0,303.0,310.0,1.0,53.0
315,2225.0,1970.0,2189.0,2225.0,1.01644586569,54.0
316,684.0,619.0,643.0,643.0,1.0,32.0
317,8252.0,7955.0,8051.0,8164.0,1.0,34.0
318,11490.0,10135.0,11445.0,11490.0,1.00393184797,52.0
319,1326.0,1218.0,1276.0,1307.0,1.0,34.0
320,3075.0,2700.0,2945.0,3000.0,1.01867572156,37.0
321,1595.0,1033.0,1414.0,1443.0,1.0,42.0
322,4480.0,3400.0,3970.0,4190.0,1.05541561713,46.0
323,1032.0,957.0,999.0,1032.0,1.0,40.0
324,438.0,308.0,409.0,438.0,1.0,47.0
325,680.0,600.0,645.0,645.0,1.0,34.0
326,3950.0,3590.0,3830.0,3950.0,1.03133159269,48.0
327,316.0,178.0,249.0,316.0,1.0,63.0
328,3799.0,3386.0,3610.0,3751.0,1.03905817175,47.0
329,1620.0,1443.0,1561.0,1563.0,1.00128122998,39.0
330,438.0,400.0,400.0,400.0,1.0,31.0
331,4600.0,3600.0,4370.0,4600.0,1.05263157895,46.0
332,1026.0,826.0,937.0,1026.0,1.0,60.0
333,686.0,574.0,574.0,574.0,1.0,31.0
334,5150.0,4250.0,4780.0,5150.0,1.0,55.0
335,1434.0,908.0,1037.0,1434.0,1.0,93.0
336,363.0,249.0,278.0,363.0,1.0,92.0
337,2639.0,2320.0,2377.0,2639.0,1.0,58.0
338,2450.0,1930.5,2065.5,2450.0,1.18615347374,65.0
339,1549.0,1155.0,1480.0,1549.0,1.0,47.0
340,2495.0,2307.0,2443.0,2443.0,1.0,38.0
341,3088.0,2744.0,2998.0,2998.0,1.0,34.0
342,1589.0,1285.0,1377.0,1589.0,1.15395787945,51.0
343,1232.0,968.0,1215.0,1215.0,1.0,42.0
344,1120.0,807.0,953.0,1120.0,1.0,88.0
345,6219.0,5753.0,5825.0,5825.0,1.0,31.0
346,1960.0,1050.0,1390.0,1510.0,1.08633093525,45.0
347,495.0,444.0,460.0,471.0,1.0,35.0
348,1522.0,1331.0,1469.0,1522.0,1.03607896528,61.0
349,313.0,248.0,295.0,313.0,1.0,56.0
350,904.0,812.0,892.0,904.0,1.0134529148,40.0
351,3070.0,2632.0,3070.0,3070.0,1.0,37.0
352,19380.0,16360.0,19120.0,19250.0,1.0,46.0
353,1007.0,901.0,968.0,1007.0,1.0,41.0
354,913.33,826.67,886.67,903.33,1.01878940305,37.0
355,2400.0,1860.5,2228.5,2400.0,1.07695759479,78.0
356,569.0,434.0,512.0,569.0,1.111328125,72.0
357,984.0,770.0,967.0,984.0,1.0,59.0
358,3570.0,2760.0,3295.0,3570.0,1.08345978756,56.0
359,817.0,743.0,778.0,799.0,1.0,40.0
360,1644.0,1306.0,1491.0,1565.0,1.04963112005,43.0
361,1667.0,1109.0,1592.0,1592.0,1.0,53.0
362,521.0,457.0,505.0,505.0,1.0,39.0
363,242.0,215.0,231.0,231.0,1.0,38.0
364,2932.0,2456.0,2646.0,2854.0,1.07860922147,43.0
365,1362.5,1280.0,1321.0,1321.0,1.0,33.0
366,2179.0,1761.0,1998.0,2179.0,1.09059059059,62.0
367,1833.0,1701.0,1780.0,1833.0,1.0297752809,53.0
368,740.0,448.0,526.0,740.0,1.40684410646,74.0
369,702.0,610.0,630.0,702.0,1.0,64.0
370,372.0,324.0,350.0,350.0,1.0,40.0
371,2800.0,2360.0,2710.0,2800.0,1.0332103321,56.0
372,2670.0,2149.0,2264.0,2670.0,1.17932862191,95.0
373,1940.0,1720.0,1860.0,1860.0,1.0,38.0
374,3390.0,3015.0,3175.0,3175.0,1.0,32.0
375,881.0,776.0,852.0,875.0,1.0,39.0
376,1255.0,955.0,1085.0,1255.0,1.0,46.0
377,3490.0,3120.0,3240.0,3240.0,1.0,32.0
378,1782.0,1420.0,1698.0,1782.0,1.04946996466,49.0
379,778.0,647.0,753.0,753.0,1.0,41.0
380,2089.0,1713.0,2080.0,2080.0,1.0,43.0
381,14850.0,11550.0,11980.0,14850.0,1.0,100.0
382,420.0,350.0,406.0,412.0,1.0,43.0
383,335.0,304.0,313.0,321.0,1.02555910543,34.0
384,702.0,586.0,641.0,702.0,1.0,61.0
385,539.0,466.0,514.0,523.0,1.01750972763,42.0
386,1701.0,1234.0,1438.0,1701.0,1.0,97.0
387,609.0,566.0,566.0,566.0,1.0,31.0
388,1534.0,1340.0,1477.0,1534.0,1.0,49.0
389,5900.0,4510.0,4880.0,5900.0,1.0,66.0
390,1684.0,1580.5,1683.5,1683.5,1.0,39.0
391,406.0,352.0,374.0,378.0,1.0,35.0
392,1480.0,1168.0,1338.0,1480.0,1.10612855007,63.0
393,1497.0,1231.0,1468.0,1497.0,1.01975476839,47.0
394,969.0,285.0,503.0,969.0,1.92644135189,132.0
395,1852.5,1697.5,1757.5,1757.5,1.0,32.0
396,55.0,43.0,51.0,55.0,1.0,59.0
397,1222.0,841.0,995.0,1222.0,1.0,75.0
398,355.0,257.0,333.0,355.0,1.06606606607,57.0
399,583.0,448.0,524.0,583.0,1.0,57.0
400,999.0,702.0,854.0,999.0,1.16978922717,85.0
401,5250.0,3780.0,4530.0,5250.0,1.0,74.0
402,492.3,452.2,479.1,488.9,1.02045501983,39.0
403,9232.0,8162.0,8900.0,9232.0,1.03730337079,48.0
404,158.0,120.0,148.0,158.0,1.0,60.0
405,1002.0,926.2,961.0,991.4,1.03163371488,42.0
406,1976.0,1828.0,1896.0,1922.0,1.01371308017,38.0
407,1464.0,1342.0,1433.0,1443.0,1.00697836706,36.0
408,1810.0,1457.0,1699.0,1810.0,1.0,58.0
409,7491.0,6844.0,7087.0,7087.0,1.0,32.0
410,608.0,416.0,543.0,608.0,1.0,50.0
411,1760.0,1348.5,1537.5,1760.0,1.14471544715,84.0
412,179.0,104.0,163.0,179.0,1.0,72.0
413,3210.0,2670.0,2885.0,2930.0,1.01559792028,37.0
414,595.0,494.0,554.0,576.0,1.0,55.0
415,741.0,478.0,618.0,741.0,1.0,80.0
416,1201.0,985.0,1135.0,1135.0,1.0,41.0
417,2370.0,2090.0,2160.0,2370.0,1.09722222222,51.0
418,1143.0,1027.0,1074.0,1143.0,1.06424581006,55.0
419,155.0,143.0,153.0,154.0,1.0,38.0
420,2822.0,2538.0,2633.0,2822.0,1.0,43.0
421,2082.0,1778.0,1950.0,2082.0,1.06769230769,92.0
422,615.0,534.0,558.0,615.0,1.0,75.0
423,9022.0,6848.0,7647.0,9022.0,1.0,81.0
424,1196.0,818.0,960.0,1196.0,1.24583333333,85.0
425,368.0,315.0,351.0,368.0,1.0,58.0
426,5764.0,4587.0,5166.0,5764.0,1.11575687185,85.0
427,526.0,291.0,365.0,526.0,1.0,119.0
428,3045.0,2528.0,2873.0,3045.0,1.0,50.0
429,2650.0,2160.0,2650.0,2650.0,1.0,38.0
430,4475.0,3775.0,4430.0,4475.0,1.01015801354,47.0
431,2934.5,2542.5,2750.0,2934.5,1.06709090909,54.0
432,533.0,392.0,467.0,533.0,1.0,54.0
433,3325.0,2402.0,2975.0,3325.0,1.0,84.0
434,600.0,478.0,519.0,520.0,1.00192678227,33.0
435,734.0,680.0,734.0,734.0,1.0,37.0
436,3805.0,3110.0,3130.0,3805.0,1.0,66.0
437,2789.0,2477.0,2670.0,2670.0,1.0,33.0
438,1220.0,1107.0,1167.0,1189.0,1.0,34.0
439,3870.0,2859.0,3785.0,3785.0,1.0,37.0
440,2712.0,2365.0,2471.0,2503.0,1.01295022258,38.0
441,2250.0,1738.0,2019.0,2250.0,1.11441307578,84.0
442,2400.0,1941.0,2160.0,2160.0,1.0,32.0
443,2458.0,1874.0,2245.0,2458.0,1.0,56.0
444,542.4,447.8,485.7,509.2,1.04838377599,35.0
445,1787.0,757.0,1008.0,1787.0,1.0,134.0
446,609.0,337.0,584.0,590.0,1.0,59.0
447,723.0,594.0,691.0,723.0,1.04630969609,78.0
448,429.0,369.0,407.0,422.0,1.0,39.0
449,2796.0,2452.0,2672.0,2672.0,1.0,33.0
450,1467.0,1116.0,1124.0,1467.0,1.30516014235,101.0
451,863.0,752.0,829.0,838.0,1.0,47.0
452,2555.0,2210.0,2315.0,2315.0,1.0,33.0
453,1426.0,1090.0,1238.0,1426.0,1.0,67.0
454,1750.0,935.0,1295.0,1750.0,1.35135135135,81.0
455,406.0,362.0,387.0,387.0,1.0,32.0
456,536.0,371.0,511.0,536.0,1.04892367906,68.0
457,3732.0,3231.0,3587.5,3732.0,1.04027874564,56.0
458,2027.5,1847.5,1972.5,1977.5,1.00253485425,34.0
459,2494.0,2323.0,2352.5,2367.0,1.00616365569,34.0
460,1526.0,1214.0,1391.0,1526.0,1.0,73.0
461,2174.0,1665.0,1969.0,2174.0,1.0,67.0
462,1469.0,1108.0,1349.0,1469.0,1.0,64.0
463,1128.0,943.0,1043.0,1128.0,1.08149568552,64.0
464,389.0,165.0,215.0,389.0,1.0,130.0
465,8120.0,4290.0,5380.0,8120.0,1.5092936803,118.0
466,2198.0,1546.0,1912.0,2198.0,1.14958158996,81.0
467,2454.0,2365.0,2410.0,2438.0,1.01161825726,40.0
468,1093.0,973.0,1041.0,1068.0,1.02593659942,52.0
469,1420.0,1239.0,1411.0,1420.0,1.006378455,45.0
470,3085.0,2420.0,3035.0,3085.0,1.01647446458,54.0
471,3135.0,2944.0,3110.0,3125.0,1.00482315113,39.0
472,505.0,386.0,440.0,505.0,1.0,81.0
473,355.0,317.0,320.0,320.0,1.0,31.0
474,401.0,378.0,397.0,397.0,1.0,42.0
